v,k,t,size,low_bd,schoenheim,gap,gap_schoenheim,"C(v,t)","C(k,t)",last_improvement,years_stale,n_improvements,eligible,sweet
17,13,5,11,11,10,0,1,6188,1287,1996-11-14,29.3,1,0,0
18,13,5,15,15,12,0,3,8568,1287,1996-11-14,29.3,1,0,0
15,14,5,6,6,6,0,0,3003,2002,1996-11-14,29.3,1,0,0
16,14,5,6,6,6,0,0,4368,2002,1996-11-14,29.3,1,0,0
17,14,5,7,7,7,0,0,6188,2002,1996-11-14,29.3,1,0,0
18,14,5,9,9,8,0,1,8568,2002,1996-11-14,29.3,1,0,0
19,14,5,14,14,10,0,4,11628,2002,1996-11-14,29.3,1,0,0
16,15,5,6,6,6,0,0,4368,3003,1996-11-14,29.3,1,0,0
17,15,5,6,6,6,0,0,6188,3003,1996-11-14,29.3,1,0,0
18,15,5,6,6,6,0,0,8568,3003,1996-11-14,29.3,1,0,0
19,15,5,9,9,8,0,1,11628,3003,1996-11-14,29.3,1,0,0
20,15,5,12,12,10,0,2,15504,3003,1996-11-14,29.3,1,0,0
20,16,5,8,8,8,0,0,15504,4368,1996-11-14,29.3,1,0,0
21,16,5,12,12,10,0,2,20349,4368,1996-11-14,29.3,1,0,0
32,16,5,62,62,62,0,0,201376,4368,1996-11-14,29.3,1,0,0
8,7,6,7,7,7,0,0,28,7,1996-11-14,29.3,1,0,0
9,7,6,16,16,16,0,0,84,7,1996-11-14,29.3,1,0,0
10,7,6,45,45,39,0,6,210,7,1996-11-14,29.3,1,0,0
11,7,6,84,84,70,0,14,462,7,1996-11-14,29.3,1,0,0
9,8,6,7,7,7,0,0,84,28,1996-11-14,29.3,1,0,0
10,8,6,12,12,12,0,0,210,28,1996-11-14,29.3,1,0,0
11,8,6,29,29,22,0,7,462,28,1996-11-14,29.3,1,0,0
12,8,6,51,51,45,0,6,924,28,1996-11-14,29.3,1,0,0
10,9,6,7,7,7,0,0,210,84,1996-11-14,29.3,1,0,0
11,9,6,10,10,10,0,0,462,84,1996-11-14,29.3,1,0,0
12,9,6,22,22,18,0,4,924,84,1996-11-14,29.3,1,0,0
11,10,6,7,7,7,0,0,462,210,1996-11-14,29.3,1,0,0
12,10,6,9,9,9,0,0,924,210,1996-11-14,29.3,1,0,0
13,10,6,16,16,13,0,3,1716,210,1996-11-14,29.3,1,0,0
12,11,6,7,7,7,0,0,924,462,1996-11-14,29.3,1,0,0
13,11,6,8,8,8,0,0,1716,462,1996-11-14,29.3,1,0,0
14,11,6,14,14,13,0,1,3003,462,1996-11-14,29.3,1,0,0
15,11,6,21,21,18,0,3,5005,462,1996-11-14,29.3,1,0,0
15,12,6,13,13,10,0,3,5005,924,1996-11-14,29.3,1,0,0
16,12,6,19,19,14,0,5,8008,924,1996-11-14,29.3,1,0,0
16,13,6,12,12,10,0,2,8008,1716,1996-11-14,29.3,1,0,0
17,13,6,17,17,14,0,3,12376,1716,1996-11-14,29.3,1,0,0
17,14,6,11,11,9,0,2,12376,3003,1996-11-14,29.3,1,0,0
18,14,6,15,15,13,0,2,18564,3003,1996-11-14,29.3,1,0,0
18,15,6,10,10,9,0,1,18564,5005,1996-11-14,29.3,1,0,0
19,15,6,13,13,11,0,2,27132,5005,1996-11-14,29.3,1,0,0
20,15,6,19,19,14,0,5,38760,5005,1996-11-14,29.3,1,0,0
20,16,6,12,12,10,0,2,38760,8008,1996-11-14,29.3,1,0,0
21,16,6,17,17,14,0,3,54264,8008,1996-11-14,29.3,1,0,0
9,8,7,8,8,8,0,0,36,8,1996-11-14,29.3,1,0,0
10,8,7,20,20,20,0,0,120,8,1996-11-14,29.3,1,0,0
11,8,7,63,63,54,0,9,330,8,1996-11-14,29.3,1,0,0
12,8,7,126,126,105,0,21,792,8,1996-11-14,29.3,1,0,0
10,9,7,8,8,8,0,0,120,36,1996-11-14,29.3,1,0,0
11,9,7,15,15,15,0,0,330,36,1996-11-14,29.3,1,0,0
12,9,7,40,40,30,0,10,792,36,1996-11-14,29.3,1,0,0
11,10,7,8,8,8,0,0,330,120,1996-11-14,29.3,1,0,0
12,10,7,12,12,12,0,0,792,120,1996-11-14,29.3,1,0,0
13,10,7,30,30,24,0,6,1716,120,1996-11-14,29.3,1,0,0
12,11,7,8,8,8,0,0,792,330,1996-11-14,29.3,1,0,0
13,11,7,11,11,11,0,0,1716,330,1996-11-14,29.3,1,0,0
14,11,7,22,22,17,0,5,3432,330,1996-11-14,29.3,1,0,0
13,12,7,8,8,8,0,0,1716,792,1996-11-14,29.3,1,0,0
14,12,7,10,10,10,0,0,3432,792,1996-11-14,29.3,1,0,0
15,12,7,18,18,17,0,1,6435,792,1996-11-14,29.3,1,0,0
16,12,7,28,28,24,0,4,11440,792,1996-11-14,29.3,1,0,0
14,13,7,8,8,8,0,0,3432,1716,1996-11-14,29.3,1,0,0
15,13,7,9,9,9,0,0,6435,1716,1996-11-14,29.3,1,0,0
16,13,7,16,16,13,0,3,11440,1716,1996-11-14,29.3,1,0,0
17,14,7,15,15,13,0,2,19448,3432,1996-11-14,29.3,1,0,0
18,14,7,24,24,18,0,6,31824,3432,1996-11-14,29.3,1,0,0
18,15,7,14,14,11,0,3,31824,6435,1996-11-14,29.3,1,0,0
19,15,7,19,19,17,0,2,50388,6435,1996-11-14,29.3,1,0,0
19,16,7,13,13,11,0,2,50388,11440,1996-11-14,29.3,1,0,0
20,16,7,17,17,14,0,3,77520,11440,1996-11-14,29.3,1,0,0
10,9,8,9,9,9,0,0,45,9,1996-11-14,29.3,1,0,0
11,9,8,25,25,25,0,0,165,9,1996-11-14,29.3,1,0,0
12,9,8,84,84,72,0,12,495,9,1996-11-14,29.3,1,0,0
13,9,8,185,185,152,0,33,1287,9,1996-11-14,29.3,1,0,0
11,10,8,9,9,9,0,0,165,45,1996-11-14,29.3,1,0,0
12,10,8,18,18,18,0,0,495,45,1996-11-14,29.3,1,0,0
13,10,8,52,52,39,0,13,1287,45,1996-11-14,29.3,1,0,0
12,11,8,9,9,9,0,0,495,165,1996-11-14,29.3,1,0,0
13,11,8,15,15,15,0,0,1287,165,1996-11-14,29.3,1,0,0
14,11,8,40,40,31,0,9,3003,165,1996-11-14,29.3,1,0,0
13,12,8,9,9,9,0,0,1287,495,1996-11-14,29.3,1,0,0
14,12,8,13,13,13,0,0,3003,495,1996-11-14,29.3,1,0,0
15,12,8,30,30,22,0,8,6435,495,1996-11-14,29.3,1,0,0
14,13,8,9,9,9,0,0,3003,1287,1996-11-14,29.3,1,0,0
15,13,8,12,12,12,0,0,6435,1287,1996-11-14,29.3,1,0,0
16,13,8,24,24,21,0,3,12870,1287,1996-11-14,29.3,1,0,0
16,14,8,11,11,11,0,0,12870,3003,1996-11-14,29.3,1,0,0
17,14,8,20,20,16,0,4,24310,3003,1996-11-14,29.3,1,0,0
18,14,8,34,34,25,0,9,43758,3003,1996-11-14,29.3,1,0,0
18,15,8,18,18,16,0,2,43758,6435,1996-11-14,29.3,1,0,0
19,15,8,31,31,23,0,8,75582,6435,1996-11-14,29.3,1,0,0
19,16,8,17,17,14,0,3,75582,12870,1996-11-14,29.3,1,0,0
20,16,8,26,26,22,0,4,125970,12870,1996-11-14,29.3,1,0,0
4,3,2,3,3,3,0,0,6,3,1996-12-01,29.2,2,0,0
28,9,2,14,14,13,0,1,378,36,1996-12-01,29.2,2,0,0
7,4,3,12,12,11,0,1,35,4,1996-12-01,29.2,2,0,0
24,4,3,510,510,510,0,0,2024,4,1996-12-01,29.2,2,0,0
11,3,2,19,19,19,0,0,55,3,1997-01-31,29.1,2,0,0
12,3,2,24,24,24,0,0,66,3,1997-01-31,29.1,2,0,0
13,3,2,26,26,26,0,0,78,3,1997-01-31,29.1,2,0,0
17,3,2,46,46,46,0,0,136,3,1997-01-31,29.1,2,0,0
18,3,2,54,54,54,0,0,153,3,1997-01-31,29.1,2,0,0
15,4,2,19,19,19,0,0,105,6,1997-01-21,29.1,2,0,0
17,4,2,26,26,26,0,0,136,6,1997-01-21,29.1,2,0,0
20,4,2,35,35,35,0,0,190,6,1997-01-21,29.1,2,0,0
11,5,2,7,7,7,0,0,55,10,1997-01-31,29.1,2,0,0
12,5,2,9,9,8,0,1,66,10,1997-01-31,29.1,2,0,0
15,5,2,13,13,12,0,1,105,10,1997-01-21,29.1,2,0,0
16,5,2,15,15,13,0,2,120,10,1997-01-31,29.1,2,0,0
17,5,2,16,16,14,0,2,136,10,1997-01-31,29.1,2,0,0
20,5,2,21,21,20,0,1,190,10,1997-01-21,29.1,2,0,0
19,6,2,15,15,13,0,2,171,15,1997-01-21,29.1,2,0,0
17,7,2,9,9,8,0,1,136,21,1997-01-31,29.1,2,0,0
25,10,2,10,10,8,0,2,300,45,1997-01-21,29.1,2,0,0
27,10,2,11,11,9,0,2,351,45,1997-01-21,29.1,2,0,0
28,10,2,11,11,9,0,2,378,45,1997-01-21,29.1,2,0,0
29,10,2,12,12,12,0,0,406,45,1997-01-21,29.1,2,0,0
28,11,2,10,10,8,0,2,378,55,1997-01-21,29.1,2,0,0
31,11,2,12,12,9,0,3,465,55,1997-01-21,29.1,2,0,0
25,12,2,7,7,7,0,0,300,66,1997-01-21,29.1,2,0,0
31,12,2,10,10,8,0,2,465,66,1997-01-21,29.1,2,0,0
25,13,2,6,6,4,0,2,300,78,1997-01-21,29.1,2,0,0
27,13,2,7,7,7,0,0,351,78,1997-01-21,29.1,2,0,0
26,14,2,6,6,4,0,2,325,91,1997-01-21,29.1,2,0,0
27,14,2,6,6,4,0,2,351,91,1997-01-21,29.1,2,0,0
28,14,2,6,6,6,0,0,378,91,1997-01-21,29.1,2,0,0
29,14,2,7,7,7,0,0,406,91,1997-01-21,29.1,2,0,0
26,15,2,5,5,4,0,1,325,105,1997-01-21,29.1,2,0,0
28,15,2,6,6,4,0,2,378,105,1997-01-21,29.1,2,0,0
29,15,2,6,6,4,0,2,406,105,1997-01-21,29.1,2,0,0
31,15,2,7,7,7,0,0,465,105,1997-01-21,29.1,2,0,0
27,16,2,5,5,4,0,1,351,120,1997-01-21,29.1,2,0,0
28,16,2,5,5,4,0,1,378,120,1997-01-21,29.1,2,0,0
29,16,2,6,6,4,0,2,406,120,1997-01-21,29.1,2,0,0
30,16,2,6,6,4,0,2,435,120,1997-01-21,29.1,2,0,0
31,16,2,6,6,4,0,2,465,120,1997-01-21,29.1,2,0,0
10,5,3,17,17,14,0,3,120,10,1997-01-31,29.1,2,0,0
20,15,3,4,4,4,0,0,1140,455,1997-01-21,29.1,2,0,0
17,16,3,4,4,4,0,0,680,560,1997-01-21,29.1,2,0,0
18,16,3,4,4,4,0,0,816,560,1997-01-21,29.1,2,0,0
19,16,3,4,4,4,0,0,969,560,1997-01-21,29.1,2,0,0
20,16,3,4,4,4,0,0,1140,560,1997-01-21,29.1,2,0,0
21,16,3,4,4,4,0,0,1330,560,1997-01-21,29.1,2,0,0
10,5,4,51,51,50,0,1,210,5,1997-01-31,29.1,2,0,0
10,6,4,20,20,19,0,1,210,15,1997-01-21,29.1,2,0,0
13,8,4,18,18,12,0,6,715,70,1997-01-15,29.1,2,0,0
17,16,4,5,5,5,0,0,2380,1820,1997-01-21,29.1,2,0,0
18,16,4,5,5,5,0,0,3060,1820,1997-01-21,29.1,2,0,0
19,16,4,5,5,5,0,0,3876,1820,1997-01-21,29.1,2,0,0
20,16,4,5,5,5,0,0,4845,1820,1997-01-21,29.1,2,0,0
9,6,5,30,30,27,0,3,126,6,1997-01-21,29.1,2,0,0
10,6,5,50,50,44,0,6,252,6,1997-01-21,29.1,2,0,0
17,16,5,6,6,6,0,0,6188,4368,1997-01-21,29.1,2,0,0
18,16,5,6,6,6,0,0,8568,4368,1997-01-21,29.1,2,0,0
19,16,5,6,6,6,0,0,11628,4368,1997-01-21,29.1,2,0,0
13,12,6,7,7,7,0,0,1716,924,1997-01-21,29.1,2,0,0
14,12,6,7,7,7,0,0,3003,924,1997-01-21,29.1,2,0,0
14,13,6,7,7,7,0,0,3003,1716,1997-01-21,29.1,2,0,0
15,14,6,7,7,7,0,0,5005,3003,1997-01-21,29.1,2,0,0
16,14,6,7,7,7,0,0,8008,3003,1997-01-21,29.1,2,0,0
16,15,6,7,7,7,0,0,8008,5005,1997-01-21,29.1,2,0,0
17,15,6,7,7,7,0,0,12376,5005,1997-01-21,29.1,2,0,0
17,16,6,7,7,7,0,0,12376,8008,1997-01-21,29.1,2,0,0
18,16,6,7,7,7,0,0,18564,8008,1997-01-21,29.1,2,0,0
19,16,6,9,9,8,0,1,27132,8008,1997-01-21,29.1,2,0,0
15,14,7,8,8,8,0,0,6435,3432,1997-01-21,29.1,2,0,0
16,14,7,8,8,8,0,0,11440,3432,1997-01-21,29.1,2,0,0
16,15,7,8,8,8,0,0,11440,6435,1997-01-21,29.1,2,0,0
17,15,7,8,8,8,0,0,19448,6435,1997-01-21,29.1,2,0,0
17,16,7,8,8,8,0,0,19448,11440,1997-01-21,29.1,2,0,0
18,16,7,8,8,8,0,0,31824,11440,1997-01-21,29.1,2,0,0
15,14,8,9,9,9,0,0,6435,3003,1997-01-21,29.1,2,0,0
16,15,8,9,9,9,0,0,12870,6435,1997-01-21,29.1,2,0,0
17,15,8,10,10,10,0,0,24310,6435,1997-01-21,29.1,2,0,0
17,16,8,9,9,9,0,0,24310,12870,1997-01-21,29.1,2,0,0
18,16,8,9,9,9,0,0,43758,12870,1997-01-21,29.1,2,0,0
15,8,3,13,13,12,0,1,455,56,1997-03-27,28.9,3,0,0
19,6,5,2175,2087,2087,88,88,11628,6,1997-05-23,28.8,3,0,0
23,8,7,38962,32511,32511,6451,6451,245157,8,1997-09-19,28.4,15,0,0
18,9,8,6098,5326,5326,772,772,43758,9,1997-10-06,28.4,10,0,0
17,7,6,2048,1776,1768,272,280,12376,7,1997-10-06,28.4,8,0,0
32,5,2,52,52,52,0,0,496,10,2000-10-23,25.4,2,0,0
20,6,5,2850,2624,2624,226,226,15504,6,2001-01-25,25.1,3,0,0
26,7,2,19,19,19,0,0,325,21,2001-01-05,25.1,2,0,0
32,7,2,28,28,28,0,0,496,21,2001-01-05,25.1,3,0,0
32,10,2,14,14,13,0,1,496,45,2001-01-08,25.1,2,0,0
18,8,3,21,21,18,0,3,816,56,2001-01-19,25.1,3,0,0
20,8,3,28,28,23,0,5,1140,56,2001-01-24,25.1,2,0,0
17,9,3,13,13,12,0,1,680,84,2001-01-24,25.1,2,0,0
10,4,3,30,30,30,0,0,120,4,2001-03-28,24.9,3,0,0
17,5,3,68,68,68,0,0,680,10,2001-03-28,24.9,2,0,0
26,6,3,130,130,130,0,0,2600,20,2001-03-28,24.9,2,0,0
29,15,3,14,14,12,0,2,3654,455,2001-05-30,24.8,2,0,0
28,8,2,17,17,14,0,3,378,28,2001-06-06,24.7,2,0,0
28,5,2,40,40,40,0,0,378,10,2001-10-01,24.4,3,0,0
32,12,3,32,32,24,0,8,4960,220,2005-05-06,20.8,5,0,0
26,16,3,9,9,7,0,2,2600,560,2005-11-21,20.3,2,0,0
20,7,6,6552,5963,5963,589,589,38760,7,2006-09-07,19.5,18,0,0
30,6,5,25015,23755,23755,1260,1260,142506,6,2006-12-12,19.2,11,0,0
26,6,5,11570,11050,11050,520,520,65780,6,2006-12-12,19.2,2,0,0
29,5,4,4955,4751,4751,204,204,23751,5,2006-12-13,19.2,10,0,0
25,5,4,2622,2550,2550,72,72,12650,5,2006-12-15,19.2,3,0,0
19,9,7,2165,1668,1664,497,501,50388,36,2007-03-15,19.0,13,0,0
21,6,5,3908,3598,3598,310,310,20349,6,2007-07-09,18.6,10,0,0
30,5,4,5894,5700,5700,194,194,27405,5,2007-08-28,18.5,10,0,0
22,9,7,8024,5469,5469,2555,2555,170544,36,2008-02-05,18.1,19,0,0
32,16,8,3302,1170,930,2132,2372,10518300,12870,2008-02-05,18.1,3,0,0
19,7,6,4414,3885,3876,529,538,27132,7,2008-02-05,18.1,10,0,0
26,7,5,3925,3436,3421,489,504,65780,21,2008-02-05,18.1,11,0,0
25,7,5,2952,2572,2572,380,380,53130,21,2008-02-01,18.1,12,0,0
30,7,5,7780,7085,7085,695,695,142506,21,2008-04-17,17.9,9,0,0
22,6,5,4676,4389,4389,287,287,26334,6,2008-07-21,17.6,4,0,0
23,6,5,6161,5938,5938,223,223,33649,6,2008-07-21,17.6,3,0,0
27,12,7,3123,1357,1357,1766,1766,888030,792,2008-09-26,17.4,8,0,0
33,3,2,176,176,176,0,0,528,3,2008-11-11,17.3,1,0,0
34,3,2,193,193,193,0,0,561,3,2008-11-11,17.3,1,0,0
35,3,2,199,199,199,0,0,595,3,2008-11-11,17.3,1,0,0
36,3,2,216,216,216,0,0,630,3,2008-11-11,17.3,1,0,0
37,3,2,222,222,222,0,0,666,3,2008-11-11,17.3,1,0,0
38,3,2,241,241,241,0,0,703,3,2008-11-12,17.3,1,0,0
39,3,2,247,247,247,0,0,741,3,2008-11-12,17.3,1,0,0
40,3,2,267,267,267,0,0,780,3,2008-11-12,17.3,1,0,0
41,3,2,274,274,274,0,0,820,3,2008-11-12,17.3,1,0,0
42,3,2,294,294,294,0,0,861,3,2008-11-12,17.3,1,0,0
43,3,2,301,301,301,0,0,903,3,2008-11-12,17.3,1,0,0
44,3,2,323,323,323,0,0,946,3,2008-11-12,17.3,1,0,0
45,3,2,330,330,330,0,0,990,3,2008-11-12,17.3,1,0,0
46,3,2,353,353,353,0,0,1035,3,2008-11-12,17.3,1,0,0
47,3,2,361,361,361,0,0,1081,3,2008-11-12,17.3,1,0,0
48,3,2,384,384,384,0,0,1128,3,2008-11-12,17.3,1,0,0
49,3,2,392,392,392,0,0,1176,3,2008-11-12,17.3,1,0,0
50,3,2,417,417,417,0,0,1225,3,2008-11-12,17.3,1,0,0
51,3,2,425,425,425,0,0,1275,3,2008-11-13,17.3,1,0,0
52,3,2,451,451,451,0,0,1326,3,2008-11-13,17.3,1,0,0
53,3,2,460,460,460,0,0,1378,3,2008-11-13,17.3,1,0,0
54,3,2,486,486,486,0,0,1431,3,2008-11-13,17.3,1,0,0
55,3,2,495,495,495,0,0,1485,3,2008-11-13,17.3,1,0,0
56,3,2,523,523,523,0,0,1540,3,2008-11-13,17.3,1,0,0
57,3,2,532,532,532,0,0,1596,3,2008-11-13,17.3,1,0,0
58,3,2,561,561,561,0,0,1653,3,2008-11-13,17.3,1,0,0
59,3,2,571,571,571,0,0,1711,3,2008-11-13,17.3,1,0,0
60,3,2,600,600,600,0,0,1770,3,2008-11-13,17.3,1,0,0
61,3,2,610,610,610,0,0,1830,3,2008-11-17,17.3,1,0,0
62,3,2,641,641,641,0,0,1891,3,2008-11-16,17.3,1,0,0
63,3,2,651,651,651,0,0,1953,3,2008-11-18,17.3,3,0,0
64,3,2,683,683,683,0,0,2016,3,2008-11-17,17.3,1,0,0
65,3,2,694,694,694,0,0,2080,3,2008-11-18,17.3,1,0,0
66,3,2,726,726,726,0,0,2145,3,2008-11-18,17.3,1,0,0
67,3,2,737,737,737,0,0,2211,3,2008-11-17,17.3,1,0,0
68,3,2,771,771,771,0,0,2278,3,2008-11-17,17.3,1,0,0
69,3,2,782,782,782,0,0,2346,3,2008-11-17,17.3,1,0,0
70,3,2,817,817,817,0,0,2415,3,2008-11-16,17.3,1,0,0
71,3,2,829,829,829,0,0,2485,3,2008-11-16,17.3,1,0,0
72,3,2,864,864,864,0,0,2556,3,2008-11-16,17.3,1,0,0
73,3,2,876,876,876,0,0,2628,3,2008-11-16,17.3,1,0,0
74,3,2,913,913,913,0,0,2701,3,2008-11-16,17.3,1,0,0
75,3,2,925,925,925,0,0,2775,3,2008-11-16,17.3,1,0,0
76,3,2,963,963,963,0,0,2850,3,2008-11-16,17.3,1,0,0
77,3,2,976,976,976,0,0,2926,3,2008-11-16,17.3,1,0,0
78,3,2,1014,1014,1014,0,0,3003,3,2008-11-16,17.3,1,0,0
79,3,2,1027,1027,1027,0,0,3081,3,2008-11-16,17.3,1,0,0
80,3,2,1067,1067,1067,0,0,3160,3,2008-11-17,17.3,1,0,0
81,3,2,1080,1080,1080,0,0,3240,3,2008-11-17,17.3,1,0,0
82,3,2,1121,1121,1121,0,0,3321,3,2008-11-17,17.3,1,0,0
83,3,2,1135,1135,1135,0,0,3403,3,2008-11-20,17.3,1,0,0
85,3,2,1190,1190,1190,0,0,3570,3,2008-11-17,17.3,2,0,0
86,3,2,1233,1233,1233,0,0,3655,3,2008-11-17,17.3,2,0,0
87,3,2,1247,1247,1247,0,0,3741,3,2008-11-12,17.3,1,0,0
88,3,2,1291,1291,1291,0,0,3828,3,2008-11-17,17.3,2,0,0
89,3,2,1306,1306,1306,0,0,3916,3,2008-11-12,17.3,1,0,0
90,3,2,1350,1350,1350,0,0,4005,3,2008-11-14,17.3,1,0,0
91,3,2,1365,1365,1365,0,0,4095,3,2008-11-14,17.3,1,0,0
92,3,2,1411,1411,1411,0,0,4186,3,2008-11-14,17.3,1,0,0
93,3,2,1426,1426,1426,0,0,4278,3,2008-11-14,17.3,1,0,0
94,3,2,1473,1473,1473,0,0,4371,3,2008-11-14,17.3,1,0,0
95,3,2,1489,1489,1489,0,0,4465,3,2008-11-14,17.3,1,0,0
96,3,2,1536,1536,1536,0,0,4560,3,2008-11-14,17.3,1,0,0
97,3,2,1552,1552,1552,0,0,4656,3,2008-11-14,17.3,1,0,0
98,3,2,1601,1601,1601,0,0,4753,3,2008-11-14,17.3,1,0,0
99,3,2,1617,1617,1617,0,0,4851,3,2008-11-14,17.3,1,0,0
35,4,2,105,105,105,0,0,595,6,2008-11-12,17.3,1,0,0
37,4,2,111,111,111,0,0,666,6,2008-11-13,17.3,2,0,0
38,4,2,124,124,124,0,0,703,6,2008-11-12,17.3,1,0,0
40,4,2,130,130,130,0,0,780,6,2008-11-13,17.3,2,0,0
41,4,2,144,144,144,0,0,820,6,2008-11-12,17.3,1,0,0
42,4,2,147,147,147,0,0,861,6,2008-11-15,17.3,1,0,0
43,4,2,151,151,151,0,0,903,6,2008-11-15,17.3,2,0,0
44,4,2,165,165,165,0,0,946,6,2008-11-13,17.3,1,0,0
45,4,2,169,169,169,0,0,990,6,2008-11-13,17.3,1,0,0
47,4,2,188,188,188,0,0,1081,6,2008-11-13,17.3,2,0,0
48,4,2,192,192,192,0,0,1128,6,2008-11-13,17.3,2,0,0
49,4,2,196,196,196,0,0,1176,6,2008-11-13,17.3,2,0,0
50,4,2,213,213,213,0,0,1225,6,2008-11-13,17.3,2,0,0
52,4,2,221,221,221,0,0,1326,6,2008-11-13,17.3,1,0,0
53,4,2,239,239,239,0,0,1378,6,2008-11-13,17.3,1,0,0
61,4,2,305,305,305,0,0,1830,6,2008-11-13,17.3,1,0,0
62,4,2,326,326,326,0,0,1891,6,2008-11-13,17.3,1,0,0
64,4,2,336,336,336,0,0,2016,6,2008-11-13,17.3,1,0,0
65,4,2,358,358,358,0,0,2080,6,2008-11-13,17.3,1,0,0
68,4,2,391,391,391,0,0,2278,6,2008-11-16,17.3,1,0,0
69,4,2,397,397,397,0,0,2346,6,2008-11-13,17.3,1,0,0
72,4,2,432,432,432,0,0,2556,6,2008-11-13,17.3,1,0,0
73,4,2,438,438,438,0,0,2628,6,2008-11-19,17.3,3,0,0
74,4,2,463,463,463,0,0,2701,6,2008-11-13,17.3,1,0,0
76,4,2,475,475,475,0,0,2850,6,2008-11-13,17.3,1,0,0
77,4,2,501,501,501,0,0,2926,6,2008-11-13,17.3,1,0,0
80,4,2,540,540,540,0,0,3160,6,2008-11-13,17.3,1,0,0
85,4,2,595,595,595,0,0,3570,6,2008-11-19,17.3,1,0,0
86,4,2,624,624,624,0,0,3655,6,2008-11-13,17.3,1,0,0
88,4,2,638,638,638,0,0,3828,6,2008-11-13,17.3,1,0,0
89,4,2,668,668,668,0,0,3916,6,2008-11-13,17.3,1,0,0
92,4,2,713,713,713,0,0,4186,6,2008-11-16,17.3,2,0,0
93,4,2,721,721,721,0,0,4278,6,2008-11-28,17.3,2,0,0
96,4,2,768,768,768,0,0,4560,6,2008-11-16,17.3,1,0,0
97,4,2,776,776,776,0,0,4656,6,2008-11-19,17.3,2,0,0
38,5,2,76,76,76,0,0,703,10,2008-11-14,17.3,1,0,0
39,5,2,78,78,78,0,0,741,10,2008-11-14,17.3,1,0,0
41,5,2,82,82,82,0,0,820,10,2008-11-14,17.3,1,0,0
42,5,2,93,93,93,0,0,861,10,2008-11-14,17.3,1,0,0
43,5,2,95,95,95,0,0,903,10,2008-11-22,17.3,1,0,0
45,5,2,99,99,99,0,0,990,10,2008-11-14,17.3,1,0,0
46,5,2,111,111,111,0,0,1035,10,2008-11-14,17.3,1,0,0
47,5,2,113,113,113,0,0,1081,10,2008-11-22,17.3,1,0,0
61,5,2,183,183,183,0,0,1830,10,2008-11-14,17.3,1,0,0
62,5,2,199,199,199,0,0,1891,10,2008-11-14,17.3,1,0,0
63,5,2,202,202,202,0,0,1953,10,2008-11-14,17.3,1,0,0
65,5,2,208,208,208,0,0,2080,10,2008-11-14,17.3,1,0,0
66,5,2,225,225,225,0,0,2145,10,2008-11-14,17.3,1,0,0
81,5,2,324,324,324,0,0,3240,10,2008-11-14,17.3,1,0,0
82,5,2,345,345,345,0,0,3321,10,2008-11-14,17.3,1,0,0
85,5,2,357,357,357,0,0,3570,10,2008-11-14,17.3,1,0,0
86,5,2,379,379,379,0,0,3655,10,2008-11-14,17.3,1,0,0
90,5,2,414,414,414,0,0,4005,10,2008-11-19,17.3,1,0,0
95,5,2,456,456,456,0,0,4465,10,2008-11-16,17.3,1,0,0
33,6,2,39,39,39,0,0,528,15,2008-11-14,17.3,1,0,0
37,6,2,50,50,50,0,0,666,15,2008-11-25,17.3,1,0,0
42,6,2,63,63,63,0,0,861,15,2008-11-14,17.3,1,0,0
49,6,2,82,82,82,0,0,1176,15,2008-11-15,17.3,1,0,0
54,6,2,99,99,99,0,0,1431,15,2008-11-14,17.3,1,0,0
57,6,2,114,114,114,0,0,1596,15,2008-11-14,17.3,1,0,0
66,6,2,143,143,143,0,0,2145,15,2008-11-14,17.3,1,0,0
67,6,2,157,157,157,0,0,2211,15,2008-11-14,17.3,1,0,0
72,6,2,180,180,180,0,0,2556,15,2008-11-14,17.3,1,0,0
76,6,2,190,190,190,0,0,2850,15,2008-11-14,17.3,1,0,0
77,6,2,206,206,206,0,0,2926,15,2008-11-14,17.3,1,0,0
79,6,2,211,211,211,0,0,3081,15,2008-11-14,17.3,1,0,0
91,6,2,273,273,273,0,0,4095,15,2008-11-16,17.3,1,0,0
92,6,2,292,292,292,0,0,4186,15,2008-11-16,17.3,1,0,0
96,6,2,304,304,304,0,0,4560,15,2008-11-16,17.3,1,0,0
97,6,2,324,324,324,0,0,4656,15,2008-11-16,17.3,1,0,0
39,7,2,39,39,39,0,0,741,21,2008-11-14,17.3,1,0,0
44,7,2,51,51,51,0,0,946,21,2008-11-15,17.3,1,0,0
45,7,2,52,52,52,0,0,990,21,2008-11-15,17.3,1,0,0
46,7,2,53,53,53,0,0,1035,21,2008-11-14,17.3,1,0,0
49,7,2,56,56,56,0,0,1176,21,2008-11-14,17.3,1,0,0
50,7,2,65,65,65,0,0,1225,21,2008-11-14,17.3,1,0,0
51,7,2,66,66,66,0,0,1275,21,2008-11-14,17.3,1,0,0
56,7,2,80,80,80,0,0,1540,21,2008-11-15,17.3,1,0,0
57,7,2,82,82,82,0,0,1596,21,2008-11-14,17.3,1,0,0
62,7,2,98,98,98,0,0,1891,21,2008-11-15,17.3,1,0,0
92,7,2,211,211,211,0,0,4186,21,2008-11-16,17.3,1,0,0
37,8,2,28,28,28,0,0,666,28,2008-11-15,17.3,1,0,0
38,8,2,29,29,29,0,0,703,28,2008-11-28,17.3,1,0,0
44,8,2,39,39,39,0,0,946,28,2008-11-18,17.3,1,0,0
